mssub_class,mszoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition1,condition2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exteriorfirst,exteriorsecond,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type1,bsmt_fin_sf1,bsmt_fin_type2,bsmt_fin_sf2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,first_flr_sf,second_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,age_at_sale,years_since_remod,garage_age_at_sale,total_sf,total_above_ground_sf,total_bath,total_porch_sf,has_basement,has_garage,has_pool,has_fireplace,has_porch,is_new_house,age_negative_flag,remodel_negative_flag,garage_age_negative_flag
20,RL,65.0,6768,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,3.0,4.0,CBlock,3.0,3.0,2.0,GLQ,832,Unf,0,80,912,GasA,4.0,Y,SBrkr,912,0,0,912,1,1,1,0,3,1,4.0,5,7.0,0,0.0,Detchd,1962.0,1.0,1,288,3.0,3.0,2.0,168,0,0,0,0,0,0.0,GdPrv,None,0,5,2008,WD,Normal,47,12,46.0,1824,912,2.5,168,1,1,0,0,1,0,0,0,0
20,RL,65.0,8450,Pave,None,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,3.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,1349,1349,GasA,5.0,Y,SBrkr,1349,0,0,1349,0,0,2,0,3,1,3.0,6,7.0,0,0.0,Attchd,2000.0,1.0,2,539,3.0,3.0,2.0,120,55,0,0,0,0,0.0,GdPrv,None,0,12,2007,WD,Normal,7,6,7.0,2698,1349,2.0,175,1,1,0,0,1,0,0,0,0
80,RL,70.0,12886,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0.0,3.0,3.0,CBlock,4.0,3.0,3.0,ALQ,444,Unf,0,76,520,GasA,5.0,Y,SBrkr,1464,0,0,1464,0,1,2,0,3,1,3.0,6,5.0,1,3.0,Attchd,1997.0,2.0,2,480,3.0,3.0,2.0,302,0,0,0,100,0,0.0,None,None,0,10,2009,WD,Normal,46,10,12.0,1984,1464,2.5,402,1,1,0,1,1,0,0,0,0
120,RL,41.0,5395,Pave,None,2.0,HLS,AllPub,Inside,2.0,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,GLQ,733,Unf,0,604,1337,GasA,4.0,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4.0,5,7.0,1,3.0,Attchd,1993.0,2.0,2,462,3.0,3.0,2.0,96,0,70,168,0,0,0.0,None,None,0,10,2008,WD,Normal,15,15,15.0,2674,1337,3.0,334,1,1,0,1,1,0,0,0,0
60,RL,,8963,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NWAmes,Norm,Norm,1Fam,2Story,8,9,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,5.0,4.0,CBlock,3.0,4.0,1.0,GLQ,575,ALQ,80,487,1142,GasA,5.0,Y,SBrkr,1175,1540,0,2715,0,1,3,1,4,1,4.0,11,7.0,2,3.0,BuiltIn,1994.0,3.0,2,831,3.0,3.0,2.0,0,204,0,0,0,0,0.0,None,None,0,7,2008,WD,Normal,32,12,14.0,3857,2715,4.0,204,1,1,0,1,1,0,0,0,0
60,RL,,8795,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,GLQ,300,Unf,0,652,952,GasA,5.0,Y,SBrkr,980,1276,0,2256,0,0,2,1,4,1,4.0,8,7.0,1,3.0,BuiltIn,2000.0,3.0,2,554,3.0,3.0,2.0,224,54,0,0,0,0,0.0,None,None,0,4,2009,WD,Normal,9,9,9.0,3208,2256,2.5,278,1,1,0,1,1,0,0,0,0
70,RM,65.0,11700,Pave,Pave,2.0,Lvl,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,2Story,7,7,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0.0,4.0,3.0,Stone,3.0,2.0,1.0,Unf,0,Unf,0,1240,1240,GasW,3.0,N,SBrkr,1320,1320,0,2640,0,0,1,1,4,1,4.0,8,7.0,1,4.0,Detchd,1950.0,1.0,4,864,3.0,3.0,0.0,181,0,386,0,0,0,0.0,None,None,0,5,2009,WD,Normal,129,6,59.0,3880,2640,1.5,567,1,1,0,1,1,0,0,0,0
20,RL,59.0,10593,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,4.0,3.0,PConc,4.0,3.0,1.0,GLQ,919,Unf,0,801,1720,GasA,5.0,Y,SBrkr,1720,0,0,1720,1,0,2,0,3,1,4.0,7,7.0,1,3.0,Attchd,1996.0,3.0,2,527,3.0,3.0,2.0,240,56,154,0,0,0,0.0,None,None,0,3,2010,WD,Normal,14,14,14.0,3440,1720,3.0,450,1,1,0,1,1,0,0,0,0
50,RL,50.0,8405,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,3.0,3.0,Slab,0.0,0.0,0.0,,0,,0,0,0,Wall,3.0,N,FuseF,1088,441,0,1529,0,0,2,0,4,1,3.0,9,4.0,0,0.0,Detchd,1945.0,1.0,1,240,3.0,3.0,0.0,92,0,185,0,0,0,0.0,None,None,0,4,2009,WD,Normal,64,59,64.0,1529,1529,2.0,277,0,1,0,0,1,0,0,0,0
50,RM,55.0,8800,Pave,Grvl,3.0,Lvl,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,BrkTil,3.0,2.0,1.0,Unf,0,Unf,0,576,576,GasA,4.0,Y,SBrkr,792,348,0,1140,0,0,1,0,3,1,3.0,7,5.0,0,0.0,None,0.0,0.0,0,0,0.0,0.0,0.0,0,160,0,0,0,0,0.0,None,None,0,6,2010,WD,Normal,100,6,2010.0,1716,1140,1.0,160,1,0,0,0,1,0,0,0,0
60,RL,,7750,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,660,660,GasA,5.0,Y,SBrkr,660,660,0,1320,0,0,2,1,3,1,4.0,6,7.0,0,0.0,Attchd,2003.0,3.0,2,400,3.0,3.0,2.0,0,48,0,0,0,0,0.0,None,None,0,8,2007,WD,Normal,4,4,4.0,1980,1320,2.5,48,1,1,0,0,1,0,0,0,0
20,RL,79.0,9236,Pave,None,2.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,4.0,PConc,4.0,3.0,4.0,GLQ,1200,Unf,0,279,1479,GasA,5.0,Y,SBrkr,1494,0,0,1494,1,0,2,0,3,1,4.0,6,7.0,0,0.0,Attchd,1997.0,2.0,2,576,3.0,3.0,2.0,168,27,0,0,0,0,0.0,None,None,0,7,2006,WD,Normal,9,9,9.0,2973,1494,3.0,195,1,1,0,0,1,0,0,0,0
60,RL,80.0,10240,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,4.0,3.0,PConc,4.0,3.0,2.0,Unf,0,Unf,0,1030,1030,GasA,4.0,Y,SBrkr,1038,1060,0,2098,0,0,2,1,3,1,5.0,8,7.0,1,4.0,Attchd,2005.0,2.0,3,878,3.0,3.0,2.0,192,52,0,0,0,0,0.0,None,None,0,3,2006,WD,Normal,1,1,1.0,3128,2098,2.5,244,1,1,0,1,1,0,0,0,0
20,RL,61.0,7930,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,2005,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,GLQ,439,LwQ,472,115,1026,GasA,4.0,Y,SBrkr,1026,0,0,1026,1,0,1,0,3,1,4.0,5,7.0,0,0.0,Detchd,1969.0,2.0,2,440,3.0,3.0,2.0,171,48,0,0,0,0,0.0,None,None,0,7,2009,WD,Normal,40,4,40.0,2052,1026,2.0,219,1,1,0,0,1,0,0,0,0
160,FV,34.0,3230,Pave,Pave,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,3.0,3.0,PConc,4.0,3.0,1.0,GLQ,381,Unf,0,348,729,GasA,4.0,Y,SBrkr,742,729,0,1471,0,0,2,1,3,1,3.0,6,7.0,0,0.0,Detchd,1999.0,1.0,2,440,3.0,3.0,2.0,0,24,0,0,0,0,0.0,None,None,0,3,2009,WD,Normal,10,10,10.0,2200,1471,2.5,24,1,1,0,0,1,0,0,0,0
60,RL,68.0,10769,Pave,None,2.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,3.0,GLQ,20,Unf,0,846,866,GasA,5.0,Y,SBrkr,866,902,0,1768,0,0,2,1,3,1,4.0,7,7.0,0,0.0,Attchd,2007.0,2.0,2,578,3.0,3.0,2.0,144,105,0,0,0,0,0.0,None,None,0,4,2009,WD,Normal,2,2,2.0,2634,1768,2.5,249,1,1,0,0,1,0,0,0,0
60,RL,,11616,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,3.0,3.0,CBlock,3.0,3.0,2.0,Rec,438,Unf,0,234,672,GasA,3.0,Y,SBrkr,672,714,0,1386,0,0,2,1,3,1,3.0,6,7.0,1,3.0,Attchd,1978.0,3.0,2,440,3.0,3.0,2.0,335,0,0,0,0,0,0.0,GdPrv,None,0,4,2010,WD,Abnorml,32,32,32.0,2058,1386,2.5,335,1,1,0,1,1,0,0,0,0
160,FV,24.0,2280,Pave,Pave,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,3.0,3.0,PConc,4.0,3.0,1.0,ALQ,549,Unf,0,195,744,GasA,4.0,Y,SBrkr,757,744,0,1501,0,0,2,1,3,1,3.0,6,7.0,0,0.0,Detchd,1999.0,1.0,2,440,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,8,2008,WD,Normal,9,9,9.0,2245,1501,2.5,0,1,1,0,0,0,0,0,0,0
60,RL,65.0,12257,Pave,None,2.0,Lvl,AllPub,Inside,2.0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,4.0,3.0,PConc,4.0,3.0,3.0,LwQ,56,ALQ,64,1198,1318,GasA,5.0,Y,SBrkr,1328,1203,0,2531,0,0,2,1,4,1,4.0,9,7.0,1,3.0,Attchd,1995.0,2.0,3,752,3.0,3.0,2.0,222,98,0,0,0,0,0.0,None,None,0,11,2007,WD,Normal,12,12,12.0,3849,2531,2.5,320,1,1,0,1,1,0,0,0,0
20,RL,70.0,9100,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,612,Unf,0,252,864,GasA,5.0,Y,SBrkr,864,0,0,864,0,0,1,0,2,1,3.0,5,7.0,0,0.0,Detchd,2008.0,1.0,1,300,5.0,5.0,2.0,0,0,0,0,0,0,0.0,None,Shed,450,10,2009,WD,Normal,50,50,1.0,1728,864,1.0,0,1,1,0,0,0,0,0,0,0
30,RM,60.0,6911,Pave,None,3.0,Lvl,AllPub,FR2,2.0,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,PConc,3.0,3.0,2.0,LwQ,405,Unf,0,740,1145,GasA,3.0,Y,SBrkr,1301,0,0,1301,0,0,1,0,2,1,2.0,5,6.0,0,0.0,Detchd,1965.0,1.0,2,440,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,10,2009,WD,Normal,85,59,44.0,2446,1301,1.0,0,1,1,0,0,0,0,0,0,0
60,FV,72.0,8640,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,PConc,4.0,3.0,2.0,GLQ,24,Unf,0,732,756,GasA,5.0,Y,SBrkr,764,783,0,1547,0,0,2,1,3,1,4.0,7,7.0,0,0.0,Attchd,2009.0,1.0,2,614,3.0,3.0,2.0,169,45,0,0,0,0,0.0,None,None,0,6,2010,Con,Normal,1,1,1.0,2303,1547,2.5,214,1,1,0,0,1,0,0,0,0
60,RL,82.0,9430,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4.0,3.0,PConc,4.0,3.0,2.0,GLQ,1163,Unf,0,89,1252,GasA,5.0,Y,SBrkr,1268,1097,0,2365,1,0,2,1,3,1,4.0,8,7.0,1,4.0,Attchd,1999.0,2.0,3,856,3.0,3.0,2.0,0,128,0,0,180,0,0.0,None,None,0,7,2009,WD,Normal,10,10,10.0,3617,2365,3.5,308,1,1,0,1,1,0,0,0,0
120,RL,30.0,9549,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0.0,4.0,4.0,PConc,4.0,4.0,3.0,LwQ,437,GLQ,1057,0,1494,GasA,5.0,Y,SBrkr,1494,0,0,1494,1,0,1,1,2,1,5.0,6,7.0,1,4.0,Attchd,1995.0,3.0,2,481,3.0,3.0,2.0,0,30,0,0,216,0,0.0,None,None,0,4,2006,WD,Normal,11,10,11.0,2988,1494,2.5,246,1,1,0,1,1,0,0,0,0
20,RL,75.0,14587,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,4.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,1498,1498,GasA,5.0,Y,SBrkr,1506,0,0,1506,0,0,2,0,2,1,5.0,6,7.0,1,4.0,Attchd,2008.0,3.0,2,592,3.0,3.0,2.0,0,174,0,0,0,0,0.0,None,None,0,8,2008,New,Partial,0,0,0.0,3004,1506,2.0,174,1,1,0,1,1,1,0,0,0
60,RL,80.0,10421,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,3.0,3.0,CBlock,4.0,3.0,1.0,GLQ,394,Unf,0,586,980,GasA,3.0,Y,SBrkr,980,734,0,1714,0,0,2,1,3,1,3.0,7,7.0,1,3.0,Attchd,1988.0,1.0,2,496,3.0,3.0,2.0,228,66,156,0,0,0,0.0,MnPrv,Shed,500,3,2010,WD,Normal,22,22,22.0,2694,1714,2.5,450,1,1,0,1,1,0,0,0,0
50,RL,75.0,12508,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,3.0,3.0,CBlock,4.0,3.0,2.0,ALQ,660,Unf,0,323,983,GasA,5.0,Y,SBrkr,983,767,0,1750,1,0,2,0,4,1,3.0,7,4.0,0,0.0,Attchd,1989.0,1.0,1,423,3.0,3.0,2.0,245,0,156,0,0,0,0.0,None,Shed,1300,7,2008,WD,Normal,68,23,19.0,2733,1750,3.0,401,1,1,0,0,1,0,0,0,0
20,RL,70.0,9100,Pave,None,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,GLQ,24,Unf,0,1836,1860,GasA,5.0,Y,SBrkr,1836,0,0,1836,0,0,2,0,3,1,4.0,8,7.0,1,4.0,Attchd,2004.0,3.0,2,484,3.0,3.0,2.0,120,33,0,0,0,0,0.0,None,None,0,10,2006,WD,Normal,2,1,2.0,3696,1836,2.0,153,1,1,0,1,1,0,0,0,0
60,RL,47.0,53504,Pave,None,1.0,HLS,AllPub,CulDSac,1.0,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,5.0,3.0,PConc,4.0,3.0,4.0,ALQ,1416,Unf,0,234,1650,GasA,5.0,Y,SBrkr,1690,1589,0,3279,1,0,3,1,4,1,5.0,12,4.0,1,4.0,BuiltIn,2003.0,3.0,3,841,3.0,3.0,2.0,503,36,0,0,210,0,0.0,None,None,0,6,2010,WD,Normal,7,7,7.0,4929,3279,4.5,749,1,1,0,1,1,0,0,0,0
85,RL,,7252,Pave,None,2.0,Lvl,AllPub,CulDSac,2.0,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,4.0,3.0,3.0,GLQ,685,Unf,0,173,858,GasA,3.0,Y,SBrkr,858,0,0,858,1,0,1,0,2,1,3.0,5,7.0,0,0.0,Detchd,1983.0,1.0,2,576,3.0,3.0,2.0,120,0,0,0,0,0,0.0,None,None,0,4,2009,WD,Normal,27,27,26.0,1716,858,2.0,120,1,1,0,0,1,0,0,0,0
20,RL,67.0,8877,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3.0,3.0,CBlock,2.0,2.0,1.0,LwQ,836,Unf,0,0,836,GasA,3.0,Y,FuseF,1220,0,0,1220,0,0,1,0,2,1,3.0,6,7.0,0,0.0,Detchd,1951.0,1.0,2,396,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,4,2006,COD,Normal,55,55,55.0,2056,1220,1.0,0,1,1,0,0,0,0,0,0,0
80,RL,94.0,7819,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,3.0,ALQ,422,BLQ,127,480,1029,GasA,3.0,Y,SBrkr,1117,0,0,1117,1,0,1,0,3,1,3.0,6,7.0,1,3.0,Detchd,1976.0,1.0,2,672,3.0,3.0,2.0,144,0,0,0,0,0,0.0,MnPrv,None,0,3,2010,WD,Abnorml,34,34,34.0,2146,1117,2.0,144,1,1,0,1,1,0,0,0,0
20,RL,70.0,10150,Pave,None,3.0,Lvl,AllPub,Inside,2.0,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,3.0,3.0,CBlock,3.0,3.0,1.0,Rec,456,Unf,0,456,912,GasA,5.0,Y,FuseA,912,0,0,912,0,0,1,0,2,1,3.0,5,7.0,0,0.0,Attchd,1958.0,2.0,1,275,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,7,2007,COD,Normal,49,49,49.0,1824,912,1.0,0,1,1,0,0,0,0,0,0,0
20,RL,110.0,14226,Pave,None,3.0,Lvl,AllPub,Corner,2.0,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4.0,3.0,PConc,4.0,3.0,3.0,Unf,0,Unf,0,1935,1935,GasA,4.0,Y,SBrkr,1973,0,0,1973,0,0,2,0,3,1,4.0,9,7.0,1,4.0,Attchd,2006.0,3.0,3,895,3.0,3.0,2.0,315,45,0,0,0,0,0.0,None,None,0,7,2007,New,Partial,1,1,1.0,3908,1973,2.0,360,1,1,0,1,1,1,0,0,0
120,RM,32.0,4500,Pave,None,3.0,Lvl,AllPub,FR2,2.0,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,3.0,3.0,PConc,5.0,3.0,1.0,GLQ,866,Unf,0,338,1204,GasA,5.0,Y,SBrkr,1204,0,0,1204,1,0,2,0,2,1,3.0,5,7.0,0,0.0,Attchd,1998.0,3.0,2,412,3.0,3.0,2.0,0,247,0,0,0,0,0.0,None,None,0,6,2009,WD,Normal,11,11,11.0,2408,1204,3.0,247,1,1,0,0,1,0,0,0,0
20,RL,86.0,11210,Pave,None,2.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,4.0,3.0,PConc,4.0,3.0,3.0,GLQ,20,Unf,0,1594,1614,GasA,5.0,Y,SBrkr,1614,0,0,1614,0,0,2,0,3,1,4.0,7,7.0,0,0.0,Attchd,2005.0,2.0,3,865,3.0,3.0,2.0,144,59,0,0,0,0,0.0,None,None,0,7,2006,New,Partial,1,0,1.0,3228,1614,2.0,203,1,1,0,0,1,1,0,0,0
20,RL,100.0,13350,Pave,None,2.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,ALQ,762,Unf,0,102,864,GasA,3.0,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3.0,5,7.0,1,2.0,Attchd,1974.0,1.0,2,440,3.0,3.0,2.0,241,0,0,0,0,0,0.0,MnPrv,None,0,6,2006,WD,Normal,32,32,32.0,1758,894,2.0,241,1,1,0,1,1,0,0,0,0
90,RH,60.0,8400,Pave,None,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,3.0,3.0,Slab,0.0,0.0,0.0,,0,,0,0,0,GasA,3.0,Y,SBrkr,2020,0,0,2020,0,0,2,0,4,2,3.0,10,7.0,2,3.0,Detchd,1977.0,1.0,2,630,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,10,2007,WD,Normal,30,30,30.0,2020,2020,2.0,0,0,1,0,1,0,0,0,0,0
90,RL,78.0,10530,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,3.0,3.0,CBlock,4.0,3.0,4.0,GLQ,975,Unf,0,0,975,GasA,3.0,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,3.0,4,7.0,0,0.0,Attchd,1977.0,1.0,2,504,3.0,3.0,2.0,0,0,0,0,0,0,0.0,None,None,0,5,2006,WD,Normal,29,29,29.0,1979,1004,2.0,0,1,1,0,0,0,0,0,0,0
20,RL,63.0,7875,Pave,None,3.0,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3.0,3.0,PConc,4.0,4.0,1.0,Unf,0,Unf,0,1237,1237,GasA,4.0,Y,SBrkr,1253,0,0,1253,0,0,2,0,3,1,3.0,6,7.0,1,3.0,Attchd,1995.0,3.0,2,402,3.0,3.0,2.0,220,21,0,0,0,0,0.0,None,None,0,6,2007,WD,Normal,12,11,12.0,2490,1253,2.0,241,1,1,0,1,1,0,0,0,0
60,RL,65.0,7153,Pave,None,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,4.0,PConc,4.0,3.0,1.0,ALQ,387,Unf,0,374,761,GasA,5.0,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,4.0,7,7.0,0,0.0,Attchd,1992.0,2.0,2,484,3.0,3.0,2.0,0,124,0,0,0,0,0.0,None,None,0,7,2006,WD,Normal,14,14,14.0,2364,1603,2.5,124,1,1,0,0,1,0,0,0,0
20,RL,67.0,16285,Pave,None,1.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4.0,3.0,PConc,4.0,3.0,1.0,Unf,0,Unf,0,1413,1413,GasA,5.0,Y,SBrkr,1430,0,0,1430,0,0,2,0,3,1,4.0,6,7.0,0,0.0,Attchd,2001.0,2.0,2,605,3.0,3.0,2.0,0,33,0,0,0,0,0.0,None,None,0,6,2009,WD,Normal,8,7,8.0,2843,1430,2.0,33,1,1,0,0,1,0,0,0,0
85,RL,,9101,Pave,None,2.0,Lvl,AllPub,Corner,2.0,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3.0,4.0,PConc,4.0,3.0,3.0,GLQ,1097,Unf,0,0,1097,GasA,5.0,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,4.0,4,7.0,1,3.0,Attchd,1978.0,3.0,2,602,3.0,3.0,2.0,303,30,0,0,0,0,0.0,None,None,0,7,2009,WD,Normal,31,31,31.0,2207,1110,2.0,333,1,1,0,1,1,0,0,0,0
75,RM,35.0,6300,Pave,Grvl,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,Unf,0,Unf,0,742,742,GasA,5.0,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,3.0,9,7.0,1,4.0,None,0.0,0.0,0,0,0.0,0.0,2.0,0,291,134,0,0,0,0.0,None,None,0,6,2008,WD,Normal,94,7,2008.0,2226,1484,2.0,425,1,0,0,1,1,0,0,0,0
