ms_sub_class,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_first,exterior_second,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_sf_1,bsmt_fin_type_2,bsmt_fin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,first_flr_sf,second_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,three_ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,sale_condition,age_at_sale,years_since_remodel,mortgage_rate,days_on_market,distance_to_center,sale_year,sale_month,sale_quarter,sale_ym_index,garage_age_at_sale,total_sf,total_above_ground_sf,total_bath,total_porch_sf,has_basement,has_garage,has_pool,has_fireplace,has_fence,has_porch,is_new_house,qual_gr_liv_area,qual_total_sf,age_qual_interaction,age_negative_flag,remodel_negative_flag,garage_age_negative_flag
90,RH,60.0,8400,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,3.0,3.0,Slab,0.0,0.0,0.0,0.0,0,0.0,0,0,0,GasA,3.0,Y,SBrkr,2020,0,0,2020,0,0,2,0,4,2,3.0,10,7.0,2,3.0,Detchd,1977.0,1.0,2,630,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,10,2007,WD,Normal,30,30,6.375,31,2.77,2007,10,4,22,30.0,2020,2020,2.0,0,0,1,0,1,0,0,0,10100,10100,150,0,0,0
90,RL,78.0,10530,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,3.0,3.0,CBlock,4.0,3.0,4.0,6.0,975,1.0,0,0,975,GasA,3.0,Y,SBrkr,1004,0,0,1004,1,0,1,0,2,1,3.0,4,7.0,0,0.0,Attchd,1977.0,1.0,2,504,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2006,WD,Normal,29,29,6.5975,43,2.49,2006,5,2,5,29.0,1979,1004,2.0,0,1,1,0,0,0,0,0,6024,11874,174,0,0,0
20,RL,63.0,7875,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3.0,3.0,PConc,4.0,4.0,1.0,1.0,0,1.0,0,1237,1237,GasA,4.0,Y,SBrkr,1253,0,0,1253,0,0,2,0,3,1,3.0,6,7.0,1,3.0,Attchd,1995.0,3.0,2,402,3.0,3.0,2.0,220,21,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2007,WD,Normal,12,11,6.657500000000001,35,3.98,2007,6,2,18,12.0,2490,1253,2.0,241,1,1,0,1,0,1,0,8771,17430,84,0,0,0
60,RL,65.0,7153,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,4.0,PConc,4.0,3.0,1.0,5.0,387,1.0,0,374,761,GasA,5.0,Y,SBrkr,810,793,0,1603,0,0,2,1,3,1,4.0,7,7.0,0,0.0,Attchd,1992.0,2.0,2,484,3.0,3.0,2.0,0,124,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2006,WD,Normal,14,14,6.7625,39,2.82,2006,7,3,7,14.0,2364,1603,2.5,124,1,1,0,0,0,1,0,9618,14184,84,0,0,0
20,RL,67.0,16285,Pave,NoFeature,1.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1413,1413,GasA,5.0,Y,SBrkr,1430,0,0,1430,0,0,2,0,3,1,4.0,6,7.0,0,0.0,Attchd,2001.0,2.0,2,605,3.0,3.0,2.0,0,33,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2009,WD,Normal,8,7,5.42,30,2.29,2009,6,2,42,8.0,2843,1430,2.0,33,1,1,0,0,0,1,0,10010,19901,56,0,0,0
85,RL,74.0,9101,Pave,NoFeature,2.0,Lvl,AllPub,Corner,2.0,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3.0,4.0,PConc,4.0,3.0,3.0,6.0,1097,1.0,0,0,1097,GasA,5.0,Y,SBrkr,1110,0,0,1110,1,0,1,0,1,1,4.0,4,7.0,1,3.0,Attchd,1978.0,3.0,2,602,3.0,3.0,2.0,303,30,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2009,WD,Normal,31,31,5.222,30,2.97,2009,7,3,43,31.0,2207,1110,2.0,333,1,1,0,1,0,1,0,5550,11035,155,0,0,0
75,RM,35.0,6300,Pave,Grvl,3.0,Lvl,AllPub,Inside,2.0,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,742,742,GasA,5.0,Y,SBrkr,742,742,0,1484,0,0,2,0,3,1,3.0,9,7.0,1,4.0,NoFeature,0.0,0.0,0,0,0.0,0.0,2.0,0,291,134,0,0,0,0.0,NoFeature,NoFeature,0,6,2008,WD,Normal,94,7,6.32,23,0.72,2008,6,2,30,2008.0,2226,1484,2.0,425,1,0,0,1,0,1,0,8904,13356,564,0,0,0
20,RL,80.0,9790,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,3.0,251,2.0,630,491,1372,GasA,3.0,Y,SBrkr,1342,0,0,1342,0,0,2,0,3,1,3.0,7,7.0,1,4.0,Attchd,1967.0,1.0,2,457,3.0,3.0,2.0,0,0,0,0,197,0,0.0,NoFeature,NoFeature,0,9,2009,WD,Normal,42,42,5.0575,41,3.68,2009,9,3,45,42.0,2714,1342,2.0,197,1,1,0,1,0,1,0,8052,16284,252,0,0,0
50,RM,60.0,10800,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,4.0,PConc,2.0,3.0,1.0,2.0,686,1.0,0,0,686,GasA,3.0,Y,SBrkr,966,686,0,1652,1,0,2,0,4,1,3.0,7,7.0,0,0.0,Detchd,1961.0,1.0,1,416,3.0,3.0,2.0,0,0,196,0,0,0,0.0,NoFeature,Shed,1200,6,2010,WD,Normal,95,60,4.7375,21,0.85,2010,6,2,54,49.0,2338,1652,3.0,196,1,1,0,0,0,1,0,8260,11690,475,0,0,0
60,RL,76.0,10142,Pave,NoFeature,2.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,656,1.0,0,300,956,GasA,5.0,Y,SBrkr,956,1128,0,2084,1,0,2,1,4,1,4.0,8,7.0,0,0.0,BuiltIn,2004.0,2.0,2,618,3.0,3.0,2.0,0,45,0,0,0,0,0.0,NoFeature,NoFeature,0,1,2010,WD,Normal,6,6,5.03,45,2.84,2010,1,1,49,6.0,3040,2084,3.5,45,1,1,0,0,0,1,0,14588,21280,42,0,0,0
20,RM,50.0,6000,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,901,901,GasA,5.0,Y,SBrkr,901,0,0,901,0,0,1,0,2,1,3.0,4,7.0,0,0.0,Detchd,1954.0,1.0,1,281,2.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,8,2008,WD,Normal,54,8,6.4775,56,0.73,2008,8,3,32,54.0,1802,901,1.0,0,1,1,0,0,0,0,0,3604,7208,216,0,0,0
60,RL,80.5,12205,Pave,NoFeature,2.0,Low,AllPub,Inside,2.0,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3.0,3.0,CBlock,3.0,2.0,4.0,2.0,568,1.0,0,264,832,GasA,4.0,Y,SBrkr,976,1111,0,2087,0,0,2,1,5,1,4.0,9,7.0,0,0.0,Attchd,1966.0,3.0,2,444,3.0,3.0,2.0,133,168,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2007,WD,Normal,41,0,6.695,52,2.5,2007,7,3,19,41.0,2919,2087,2.5,301,1,1,0,0,0,1,0,12522,17514,246,0,0,0
120,RL,43.0,3182,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,4.0,3.0,PConc,4.0,3.0,1.0,6.0,16,1.0,0,1129,1145,GasA,5.0,Y,SBrkr,1145,0,0,1145,0,0,2,0,2,1,4.0,5,7.0,1,4.0,Attchd,2005.0,3.0,2,397,3.0,3.0,2.0,100,16,0,0,0,0,0.0,NoFeature,NoFeature,0,9,2009,WD,Normal,4,3,5.0575,32,2.34,2009,9,3,45,4.0,2290,1145,2.0,116,1,1,0,1,0,1,0,8015,16030,28,0,0,0
80,RL,74.0,11333,Pave,NoFeature,2.0,Lvl,AllPub,Corner,2.0,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,NoFeature,0.0,3.0,3.0,PConc,4.0,3.0,3.0,5.0,539,1.0,0,490,1029,GasA,3.0,Y,SBrkr,1062,0,0,1062,1,0,1,0,3,1,3.0,5,7.0,2,3.0,Attchd,1976.0,2.0,2,539,3.0,3.0,2.0,120,0,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2007,WD,Normal,31,31,6.2620000000000005,43,2.64,2007,5,2,17,31.0,2091,1062,2.0,120,1,1,0,1,0,1,0,6372,12546,186,0,0,0
60,RL,92.0,9920,Pave,NoFeature,2.0,Lvl,AllPub,CulDSac,2.0,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,3.0,6.0,862,1.0,0,255,1117,GasA,5.0,Y,SBrkr,1127,886,0,2013,1,0,2,1,3,1,3.0,8,7.0,1,3.0,Attchd,1997.0,1.0,2,455,3.0,3.0,2.0,180,130,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2007,WD,Normal,11,10,6.657500000000001,35,4.22,2007,6,2,18,10.0,3130,2013,3.5,310,1,1,0,1,0,1,0,14091,21910,77,0,0,0
20,RL,76.0,9158,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,4.0,3.0,PConc,4.0,3.0,3.0,1.0,0,1.0,0,1496,1496,GasA,5.0,Y,SBrkr,1496,0,0,1496,0,0,2,0,3,1,4.0,7,7.0,0,0.0,Attchd,2007.0,3.0,2,474,3.0,3.0,2.0,168,130,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2007,New,Partial,0,0,6.657500000000001,44,3.63,2007,6,2,18,0.0,2992,1496,2.0,298,1,1,0,0,0,1,1,11968,23936,0,0,0,0
60,RL,64.0,10832,Pave,NoFeature,2.0,Lvl,AllPub,Corner,2.0,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,1996,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,712,712,GasA,5.0,Y,SBrkr,1086,809,0,1895,0,0,2,1,3,1,4.0,7,7.0,1,3.0,Attchd,1994.0,3.0,2,409,3.0,3.0,2.0,143,46,0,0,0,0,0.0,NoFeature,Shed,500,10,2008,WD,Normal,14,12,6.2,31,3.67,2008,10,4,34,14.0,2607,1895,2.5,189,1,1,0,1,0,1,0,13265,18249,98,0,0,0
60,RL,70.0,8400,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3.0,3.0,CBlock,4.0,3.0,1.0,1.0,0,1.0,0,650,650,GasA,3.0,Y,SBrkr,888,676,0,1564,0,0,2,1,3,1,3.0,7,7.0,1,3.0,Attchd,1980.0,1.0,2,476,3.0,3.0,2.0,0,50,0,0,204,0,0.0,MnPrv,NoFeature,0,4,2010,WD,Normal,30,29,5.098000000000001,35,2.64,2010,4,2,52,30.0,2214,1564,2.5,254,1,1,0,1,1,1,0,9384,13284,180,0,0,0
20,RL,71.0,8197,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,3.0,3.0,CBlock,3.0,3.0,1.0,1.0,0,1.0,0,660,660,GasA,5.0,Y,SBrkr,1285,0,0,1285,0,0,1,1,3,1,3.0,7,7.0,1,3.0,Attchd,1977.0,2.0,2,528,3.0,3.0,2.0,138,0,0,0,0,0,0.0,MnPrv,NoFeature,0,4,2007,WD,Normal,30,30,6.18,34,2.36,2007,4,2,16,30.0,1945,1285,1.5,138,1,1,0,1,1,1,0,7710,11670,180,0,0,0
20,RL,57.0,7677,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,4.0,570,1.0,0,203,773,GasA,4.0,Y,SBrkr,773,0,0,773,0,0,1,0,2,1,3.0,4,7.0,0,0.0,Attchd,1953.0,1.0,1,240,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,4,2008,WD,Abnorml,55,55,5.9175,42,2.08,2008,4,2,28,55.0,1546,773,1.0,0,1,1,0,0,0,0,0,3865,7730,275,0,0,0
60,RL,104.0,13518,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,5.0,3.0,PConc,5.0,3.0,1.0,1.0,0,1.0,0,1926,1926,GasA,5.0,Y,SBrkr,1966,1174,0,3140,0,0,3,1,4,1,5.0,11,7.0,2,4.0,BuiltIn,2009.0,3.0,3,820,3.0,3.0,2.0,144,78,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2009,New,Partial,1,0,5.222,152,4.8,2009,7,3,43,0.0,5066,3140,3.5,222,1,1,0,1,0,1,1,28260,45594,9,0,0,0
50,RL,60.0,7200,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3.0,3.0,BrkTil,4.0,3.0,1.0,5.0,569,1.0,0,162,731,GasA,5.0,Y,SBrkr,981,787,0,1768,1,0,1,1,3,1,4.0,7,7.0,2,3.0,Detchd,1939.0,1.0,1,240,3.0,3.0,2.0,0,0,264,0,0,0,0.0,MnPrv,NoFeature,0,6,2007,WD,Normal,70,57,6.657500000000001,28,0.95,2007,6,2,18,68.0,2499,1768,2.5,264,1,1,0,1,1,1,0,8840,12495,350,0,0,0
60,RL,79.0,12798,Pave,NoFeature,2.0,HLS,AllPub,Inside,1.0,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,PConc,4.0,3.0,4.0,6.0,462,1.0,0,154,616,GasA,4.0,Y,SBrkr,616,1072,0,1688,1,0,2,1,4,1,4.0,8,7.0,0,0.0,Attchd,1997.0,2.0,2,603,3.0,3.0,2.0,403,114,185,0,0,0,0.0,NoFeature,Shed,400,5,2008,WD,Normal,11,11,6.036,36,2.66,2008,5,2,29,11.0,2304,1688,3.5,702,1,1,0,0,0,1,0,10128,13824,66,0,0,0
30,RM,40.0,4800,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,1990,Gable,CompShg,MetalSd,MetalSd,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,2.0,197,1.0,0,999,1196,GasA,5.0,Y,FuseA,1196,0,0,1196,1,0,1,0,2,1,3.0,5,7.0,0,0.0,Detchd,1957.0,1.0,2,440,3.0,3.0,2.0,0,0,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2007,WD,Normal,91,17,6.695,38,0.16,2007,7,3,19,50.0,2392,1196,2.0,0,1,1,0,0,0,0,0,4784,9568,364,0,0,0
60,RL,63.0,8199,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,NoFeature,0.0,4.0,3.0,PConc,4.0,3.0,3.0,6.0,648,1.0,0,80,728,GasA,5.0,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,4.0,7,7.0,1,4.0,Attchd,2005.0,3.0,2,410,3.0,3.0,2.0,36,18,0,0,0,0,0.0,NoFeature,NoFeature,0,10,2008,WD,Normal,3,3,6.2,35,2.56,2008,10,4,34,3.0,2184,1456,3.5,54,1,1,0,1,0,1,0,10192,15288,21,0,0,0
60,RL,107.0,13891,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2009,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,5.0,3.0,PConc,5.0,3.0,4.0,1.0,0,1.0,0,1734,1734,GasA,5.0,Y,SBrkr,1734,1088,0,2822,0,0,3,1,4,1,5.0,12,7.0,1,4.0,BuiltIn,2009.0,2.0,3,1020,3.0,3.0,2.0,52,170,0,0,192,0,0.0,NoFeature,NoFeature,0,1,2009,New,Partial,1,0,5.047499999999999,131,4.35,2009,1,1,37,0.0,4556,2822,3.5,414,1,1,0,1,0,1,1,25398,41004,9,0,0,0
20,RL,75.0,9000,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,1.0,2.0,812,1.0,0,124,936,GasA,3.0,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,3.0,5,6.0,0,0.0,Attchd,1954.0,1.0,1,286,3.0,3.0,2.0,0,0,0,0,0,0,0.0,GdWo,NoFeature,0,6,2006,WD,Family,52,52,6.682,46,2.0,2006,6,2,6,52.0,2064,1128,1.0,0,1,1,0,0,1,0,0,5640,10320,260,0,0,0
20,RL,91.0,12274,Pave,NoFeature,2.0,Lvl,AllPub,FR2,2.0,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1417,1417,GasA,5.0,Y,SBrkr,1428,0,0,1428,0,0,2,0,3,1,5.0,6,7.0,0,0.0,Attchd,2008.0,2.0,2,554,3.0,3.0,2.0,0,60,0,0,0,0,0.0,NoFeature,NoFeature,0,7,2008,New,Partial,0,0,6.425999999999999,43,3.37,2008,7,3,31,0.0,2845,1428,2.0,60,1,1,0,0,0,1,1,9996,19915,0,0,0,0
80,RL,75.0,9750,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,NoFeature,0.0,3.0,3.0,PConc,3.0,3.0,3.0,5.0,400,3.0,480,100,980,GasA,4.0,Y,SBrkr,980,0,0,980,0,0,2,0,3,1,3.0,6,7.0,0,0.0,Attchd,1967.0,3.0,1,384,3.0,3.0,2.0,68,0,0,0,0,0,0.0,NoFeature,NoFeature,0,10,2006,WD,Normal,39,39,6.3575,31,2.21,2006,10,4,10,39.0,1960,980,2.0,68,1,1,0,0,0,1,0,4900,9800,195,0,0,0
70,RL,144.0,21384,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,3.0,3.0,CBlock,3.0,3.0,4.0,6.0,1309,1.0,0,15,1324,GasA,5.0,Y,SBrkr,1072,504,0,1576,2,0,1,1,3,1,4.0,6,7.0,1,3.0,Attchd,1923.0,2.0,2,528,3.0,3.0,2.0,0,312,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2009,WD,Normal,86,5,4.8575,31,0.71,2009,5,2,41,86.0,2900,1576,3.5,312,1,1,0,1,0,1,0,7880,14500,430,0,0,0
80,RL,85.0,13400,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,3.0,3.0,CBlock,3.0,3.0,3.0,5.0,516,4.0,128,380,1024,GasA,3.0,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3.0,6,7.0,1,4.0,Attchd,1966.0,2.0,2,484,3.0,3.0,2.0,0,0,0,0,0,0,0.0,GdWo,NoFeature,0,6,2006,WD,Normal,40,40,6.682,47,1.68,2006,6,2,6,40.0,2110,1086,2.0,0,1,1,0,1,1,0,0,5430,10550,200,0,0,0
75,RM,90.0,8100,Pave,NoFeature,3.0,Lvl,AllPub,Corner,2.0,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,NoFeature,0.0,3.0,3.0,PConc,3.0,3.0,1.0,1.0,0,1.0,0,849,849,GasA,3.0,N,FuseA,1075,1063,0,2138,0,0,2,0,2,3,3.0,11,7.0,0,0.0,Detchd,1910.0,1.0,2,360,2.0,1.0,0.0,40,156,0,0,0,0,0.0,MnPrv,NoFeature,0,11,2009,WD,Normal,111,44,4.875,41,0.79,2009,11,4,47,99.0,2987,2138,2.0,196,1,1,0,0,1,1,0,10690,14935,555,0,0,0
20,RL,78.0,10140,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,3.0,3.0,CBlock,3.0,3.0,1.0,5.0,663,2.0,377,0,1040,GasA,2.0,Y,SBrkr,1309,0,0,1309,1,0,1,1,3,1,4.0,5,7.0,1,2.0,Attchd,1974.0,2.0,2,484,3.0,3.0,2.0,265,0,0,0,0,648,2.0,GdPrv,NoFeature,0,1,2006,WD,Normal,32,7,6.145,37,3.62,2006,1,1,1,32.0,2349,1309,2.5,265,1,1,1,1,1,1,0,7854,14094,192,0,0,0
120,RM,70.0,4438,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4.0,3.0,PConc,4.0,3.0,4.0,6.0,662,1.0,0,186,848,GasA,5.0,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4.0,4,7.0,1,4.0,Attchd,2004.0,3.0,2,420,3.0,3.0,2.0,140,0,0,0,0,0,0.0,NoFeature,NoFeature,0,6,2008,ConLD,Normal,4,4,6.32,41,2.46,2008,6,2,30,4.0,1696,848,2.0,140,1,1,0,1,0,1,0,5088,10176,24,0,0,0
20,C (all),66.0,8712,Grvl,NoFeature,3.0,Bnk,AllPub,Inside,1.0,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,NoFeature,0.0,2.0,3.0,CBlock,3.0,3.0,3.0,1.0,0,1.0,0,540,540,GasA,3.0,N,FuseA,1044,0,0,1044,0,0,1,0,2,1,2.0,4,7.0,0,0.0,Basment,1952.0,1.0,2,504,3.0,3.0,0.0,0,0,0,0,0,0,0.0,NoFeature,Shed,54,6,2010,WD,Alloca,58,58,4.7375,42,0.9,2010,6,2,54,58.0,1584,1044,1.0,0,1,1,0,0,0,0,0,5220,7920,290,0,0,0
20,RL,75.0,9750,Pave,NoFeature,3.0,Lvl,AllPub,Inside,2.0,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3.0,3.0,CBlock,3.0,3.0,1.0,3.0,608,1.0,0,834,1442,GasA,4.0,Y,SBrkr,1442,0,0,1442,0,0,1,1,4,1,3.0,7,7.0,0,0.0,Attchd,1958.0,2.0,1,301,3.0,3.0,2.0,0,0,275,0,0,0,0.0,NoFeature,Shed,500,4,2007,COD,Normal,49,49,6.18,28,1.95,2007,4,2,16,49.0,2884,1442,1.5,275,1,1,0,0,0,1,0,8652,17304,294,0,0,0
50,RL,45.0,8248,Pave,Grvl,3.0,Lvl,AllPub,Inside,2.0,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,NoFeature,0.0,3.0,3.0,BrkTil,3.0,3.0,1.0,1.0,0,1.0,0,686,686,GasW,4.0,Y,SBrkr,686,564,0,1250,0,1,1,1,3,1,2.0,7,7.0,0,0.0,Detchd,1955.0,1.0,1,280,3.0,3.0,1.0,207,0,96,0,0,0,0.0,NoFeature,NoFeature,0,7,2006,WD,Normal,88,56,6.7625,41,2.84,2006,7,3,7,51.0,1936,1250,2.0,303,1,1,0,0,0,1,0,6250,9680,440,0,0,0
20,RL,48.0,12137,Pave,NoFeature,1.0,Lvl,AllPub,CulDSac,2.0,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,3.0,3.0,PConc,4.0,3.0,1.0,1.0,0,1.0,0,1649,1649,GasA,5.0,Y,SBrkr,1661,0,0,1661,0,0,2,0,3,1,4.0,6,7.0,0,0.0,Attchd,1998.0,2.0,2,598,3.0,3.0,2.0,0,34,0,0,0,0,0.0,NoFeature,NoFeature,0,5,2010,WD,Normal,12,12,4.8875,26,2.25,2010,5,2,53,12.0,3310,1661,2.0,34,1,1,0,0,0,1,0,11627,23170,84,0,0,0
